;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_period
10963;68242244;2020-02-16;0.049958333333333334;0.0;10.0;0.004995833333333333;0.004995833333333333;1;;;0;;
10964;68242251;2020-02-16;0.2793383333333333;0.0;6.0;0.04655638888888888;0.04655638888888888;1;;;0;;
10965;68242286;2020-02-16;0.252065;1.0;4.0;-1.0349629227640624;0.0;0;;;0;;
10966;68242314;2020-02-16;0.06427;0.0;4.0;0.0160675;0.0160675;1;;;0;;
10967;68242335;2020-02-16;0.09998;0.0;6.0;0.016663333333333332;0.016663333333333332;1;;;0;;
10968;68242356;2020-02-16;0.2802133333333333;0.0;5.0;0.056042666666666664;0.056042666666666664;1;;;0;;
10969;68242363;2020-02-16;0.19242499999999998;0.0;4.0;0.048106249999999996;0.048106249999999996;1;;;0;;
10970;68242405;2020-02-16;0.16407166666666664;0.0;3.0;0.05469055555555555;0.05469055555555555;1;;;0;;
10971;68242412;2020-02-16;0.07426;1.0;3.0;-1.0952216164;0.0;0;;;0;;
10972;68242790;2020-02-16;0.12443333333333334;0.0;41.0;0.003034959349593496;0.003034959349593496;1;;;0;;
10973;68243105;2020-02-16;0.4144016666666666;1.0;6.0;-1.0095257057778548;0.0;0;;;0;;
10974;68243112;2020-02-16;0.40915833333333335;0.0;6.0;0.06819305555555556;0.06819305555555556;1;;;0;;
10975;68243133;2020-02-16;1.033315;0.0;4.0;0.25832875;0.25832875;1;;;0;;
10976;68243511;2020-02-16;1.2825466666666667;2.0;2.0;-1.1286848213777778;0.0;0;;;0;;
10977;68243525;2020-02-16;0.10641;0.0;5.0;0.021282000000000002;0.021282000000000002;1;;;0;;
10978;68243553;2020-02-16;0.45056999999999997;0.0;5.0;0.090114;0.090114;0;;0.0;0;;
10979;68243560;2020-02-16;0.3194883333333333;0.0;14.0;0.022820595238095237;0.022820595238095237;1;;;0;;
10980;68243574;2020-02-16;0.496475;0.0;5.0;0.099295;0.099295;1;;;0;;
10981;68243581;2020-02-16;0.481165;0.0;5.0;0.096233;0.096233;0;;0.0;0;;
10982;68243595;2020-02-16;1.44403;1.0;4.0;0.11100749999999998;0.11100749999999998;1;;;0;;
10983;68243602;2020-02-16;0.04339833333333334;0.0;5.0;0.008679666666666667;0.008679666666666667;0;;0.0;0;;
10984;68243616;2020-02-16;0.14903;0.0;4.0;0.0372575;0.0372575;1;;;0;;
10985;68243651;2020-02-16;1.0903349999999998;3.0;8.0;-1.0569815689410156;0.0;0;;;0;;
10986;68243665;2020-02-16;0.4810566666666667;0.0;30.0;0.01603522222222222;0.01603522222222222;1;;;0;;
10987;68243672;2020-02-16;0.3653633333333333;0.0;10.0;0.03653633333333333;0.03653633333333333;1;;;0;;
10988;68243833;2020-02-16;0.25508;0.0;2.0;0.12754;0.12754;1;;;0;;
10989;68243840;2020-02-16;0.8826766666666667;0.0;1.0;0.8826766666666667;0.8826766666666667;1;;;0;;
10990;68243854;2020-02-16;0.5376216666666667;0.0;2.0;0.26881083333333333;0.26881083333333333;1;;;0;;
10991;68243861;2020-02-16;0.37178833333333333;0.0;2.0;0.18589416666666667;0.18589416666666667;1;;;0;;
10992;68243875;2020-02-16;0.39321;1.0;1.0;-1.3681941040999999;0.0;0;;;0;;
10993;68243882;2020-02-16;0.10365833333333334;0.0;2.0;0.05182916666666667;0.05182916666666667;1;;;0;;
10994;68243896;2020-02-16;0.28475333333333336;0.0;4.0;0.07118833333333334;0.07118833333333334;1;;;0;;
10995;68243903;2020-02-16;0.129845;0.0;2.0;0.0649225;0.0649225;1;;;0;;
10996;68243910;2020-02-16;0.540905;1.0;1.0;-1.210768219025;0.0;0;;;0;;
10997;68243924;2020-02-16;0.330245;0.0;7.0;0.047177857142857146;0.047177857142857146;1;;;0;;
10998;68243931;2020-02-16;0.4164933333333333;2.0;1.0;-3.507493363377778;0.0;0;;;0;;
10999;68243945;2020-02-16;0.503875;0.0;2.0;0.2519375;0.2519375;1;;;0;;
11000;68243952;2020-02-16;0.105695;0.0;1.0;0.105695;0.105695;1;;;0;;
11001;68243966;2020-02-16;0.29725999999999997;0.0;5.0;0.05945199999999999;0.05945199999999999;1;;;0;;
11002;68243973;2020-02-16;0.251435;0.0;1.0;0.251435;0.251435;1;;;0;;
11003;68243980;2020-02-16;0.23236500000000002;1.0;2.0;-1.14731587330625;0.0;0;;;0;;
11004;68243994;2020-02-16;0.3945066666666667;0.0;1.0;0.3945066666666667;0.3945066666666667;1;;;0;;
11005;68244001;2020-02-16;0.3252683333333333;1.0;1.0;-1.455262822002778;0.0;0;;;0;;
11006;68244015;2020-02-16;0.45298333333333335;1.0;1.0;-1.299227233611111;0.0;0;;;0;;
11007;68250525;2020-02-16;0.4438683333333333;0.0;9.0;0.0493187037037037;0.0493187037037037;1;;;0;;
11008;68250546;2020-02-16;0.37118499999999993;0.0;14.0;0.026513214285714282;0.026513214285714282;1;;;0;;
11009;68250574;2020-02-16;0.20901666666666666;8.0;14.0;-1.3096909250014173;0.0;0;;;0;;
11010;68250581;2020-02-16;0.09531833333333334;0.0;8.0;0.011914791666666667;0.011914791666666667;1;;;0;;
11011;68250833;2020-02-16;1.0370833333333334;7.0;13.0;-1.2103927525065745;0.0;0;;;0;;
11012;68253290;2020-02-16;0.017038333333333332;0.0;6.0;0.002839722222222222;0.002839722222222222;1;;;0;;
11013;68253521;2020-02-16;0.04916500000000001;1.0;1.0;-1.904087197225;0.0;0;;;0;;
11014;68253556;2020-02-16;0.07317333333333333;0.0;1.0;0.07317333333333333;0.07317333333333333;1;;;0;;
11015;68253605;2020-02-16;0.12193833333333333;0.0;2.0;0.060969166666666665;0.060969166666666665;1;;;0;;
11016;68253626;2020-02-16;0.19255833333333336;0.0;2.0;0.09627916666666668;0.09627916666666668;1;;;0;;
11017;68253983;2020-02-16;0.15568166666666666;0.0;4.0;0.038920416666666666;0.038920416666666666;1;;;0;;
11018;68253990;2020-02-16;0.6564983333333333;0.0;6.0;0.10941638888888888;0.10941638888888888;1;;;0;;
11019;68254004;2020-02-16;0.26936;0.0;3.0;0.08978666666666667;0.08978666666666667;1;;;0;;
11020;68254354;2020-02-16;0.03831166666666667;1.0;2.0;-1.231211112617361;0.0;0;;;0;;
11021;68254375;2020-02-16;0.17254166666666668;0.0;2.0;0.08627083333333334;0.08627083333333334;1;;;0;;
11022;68254396;2020-02-16;0.3428516666666666;1.0;2.0;-1.1079609830006945;0.0;0;;;0;;
11023;68254403;2020-02-16;0.24763833333333332;0.0;2.0;0.12381916666666666;0.12381916666666666;1;;;0;;
11024;68254431;2020-02-16;0.164895;0.0;2.0;0.0824475;0.0824475;1;;;0;;
11025;68254445;2020-02-16;0.04933666666666667;0.0;1.0;0.04933666666666667;0.04933666666666667;1;;;0;;
11026;68254452;2020-02-16;0.10731;1.0;2.0;-1.199223859025;0.0;0;;;0;;
11027;68254466;2020-02-16;0.12542833333333334;0.0;2.0;0.06271416666666667;0.06271416666666667;1;;;0;;
11028;68254473;2020-02-16;0.12269833333333334;1.0;5.0;-1.0307863285734444;0.0;0;;;0;;
11029;68254522;2020-02-16;0.5994449999999999;1.0;2.0;-1.04011107700625;0.0;0;;;0;;
11030;68254536;2020-02-16;0.9014316666666667;2.0;2.0;-1.3017130957506944;0.0;0;;;0;;
11031;68254543;2020-02-16;0.30702;0.0;4.0;0.076755;0.076755;1;;;0;;
11032;68254613;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11033;68254634;2020-02-16;0.03825666666666667;0.0;2.0;0.019128333333333334;0.019128333333333334;1;;;0;;
11034;68254641;2020-02-16;0.07311666666666666;0.0;2.0;0.03655833333333333;0.03655833333333333;1;;;0;;
11035;68254655;2020-02-16;0.143585;1.0;2.0;-1.18336166305625;0.0;0;;;0;;
11036;68254746;2020-02-16;0.006161666666666666;0.0;1.0;0.006161666666666666;0.006161666666666666;1;;;0;;
11037;68254774;2020-02-16;0.0;0.0;1.0;0.0;0.0;0;;;0;;
11038;68254802;2020-02-16;0.10653999999999998;0.0;1.0;0.10653999999999998;0.10653999999999998;1;;;0;;
11039;68256454;2020-02-16;0.7120449999999999;0.0;6.0;0.11867416666666665;0.11867416666666665;1;;;0;;
11040;68257630;2020-02-16;0.03284333333333333;0.0;7.0;0.004691904761904761;0.004691904761904761;1;;;0;;
11041;68257644;2020-02-16;0.36080333333333336;0.0;15.0;0.024053555555555557;0.024053555555555557;1;;;0;;
11042;68257651;2020-02-16;0.022971666666666668;0.0;10.0;0.002297166666666667;0.002297166666666667;1;;;0;;
11043;68257665;2020-02-16;0.038195;0.0;10.0;0.0038195;0.0038195;1;;;0;;
11044;68257672;2020-02-16;0.2776733333333334;0.0;18.0;0.015426296296296299;0.015426296296296299;1;;;0;;
11045;68257686;2020-02-16;0.21025666666666665;0.0;13.0;0.01617358974358974;0.01617358974358974;1;;;0;;
11046;68257693;2020-02-16;1.122925;0.0;60.0;0.018715416666666665;0.018715416666666665;1;;;0;;
11047;68257700;2020-02-16;0.73712;0.0;40.0;0.018428;0.018428;1;;;0;;
11048;68257882;2020-02-16;0.09436833333333333;0.0;2.0;0.047184166666666666;0.047184166666666666;1;;;0;;
11049;68257966;2020-02-16;0.2793683333333333;0.0;4.0;0.06984208333333332;0.06984208333333332;1;;;0;;
11050;68257980;2020-02-16;0.054630000000000005;0.0;3.0;0.01821;0.01821;1;;;0;;
11051;68258015;2020-02-16;0.30107999999999996;1.0;3.0;-1.0542765740444444;0.0;0;;;0;;
11052;68258085;2020-02-16;0.031133333333333332;0.0;1.0;0.031133333333333332;0.031133333333333332;1;;;0;;
11053;68258176;2020-02-16;0.032448333333333336;0.0;3.0;0.010816111111111111;0.010816111111111111;1;;;0;;
11054;68258211;2020-02-16;1.44518;1.0;8.0;0.05564749999999999;0.05564749999999999;1;;;0;;
11055;68258246;2020-02-16;0.408425;0.0;8.0;0.051053125;0.051053125;1;;;0;;
11056;68258253;2020-02-16;0.13044333333333333;0.0;10.0;0.013044333333333333;0.013044333333333333;1;;;0;;
11057;68258260;2020-02-16;0.5456783333333334;1.0;7.0;-1.0042124117714852;0.0;0;;;0;;
11058;68258274;2020-02-16;0.5102166666666667;0.0;8.0;0.06377708333333333;0.06377708333333333;1;;;0;;
11059;68258582;2020-02-16;0.6186183333333334;-1.0;6.0;0.26976972222222223;0.26976972222222223;1;;;0;;
11060;68258596;2020-02-16;0.48362666666666665;0.0;8.0;0.06045333333333333;0.06045333333333333;1;;;0;;
11061;68258603;2020-02-16;0.06309333333333333;0.0;6.0;0.010515555555555556;0.010515555555555556;1;;;0;;
11062;68258624;2020-02-16;0.06910000000000001;0.0;6.0;0.011516666666666668;0.011516666666666668;1;;;0;;
11063;68258631;2020-02-16;0.08183166666666666;0.0;9.0;0.009092407407407407;0.009092407407407407;1;;;0;;
11064;68260990;2020-02-16;0.41140166666666667;1.0;6.0;-1.0096235555000772;0.0;0;;;0;;
11065;68264021;2020-02-16;2.424583333333333;7.0;5.0;-1.8373775069444447;0.0;0;;;0;;
11066;68266681;2020-02-16;0.27333666666666667;0.0;6.0;0.04555611111111111;0.04555611111111111;1;;;0;;
11067;68267311;2020-02-16;0.3809983333333333;0.0;18.0;0.021166574074074074;0.021166574074074074;1;;;0;;
11068;68267325;2020-02-16;0.2925683333333333;2.0;18.0;-1.0089979101738769;0.0;0;;;0;;
11069;68267836;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11070;68268144;2020-02-16;0.6726383333333334;0.0;1.0;0.6726383333333334;0.6726383333333334;1;;;0;;
11071;68268151;2020-02-16;0.36615166666666665;0.0;7.0;0.05230738095238095;0.05230738095238095;1;;;0;;
11072;68268165;2020-02-16;0.15308;0.0;4.0;0.03827;0.03827;1;;;0;;
11073;68268172;2020-02-16;1.1943966666666668;0.0;3.0;0.3981322222222223;0.3981322222222223;1;;;0;;
11074;68268186;2020-02-16;1.6664466666666666;4.0;4.0;-1.3403419474694445;0.0;0;;;0;;
11075;68268193;2020-02-16;1.0249116666666667;3.0;2.0;-1.9752434811173611;0.0;0;;;0;;
11076;68268200;2020-02-16;0.22259666666666666;0.0;1.0;0.22259666666666666;0.22259666666666666;1;;;0;;
11077;68268214;2020-02-16;0.026109999999999998;0.0;4.0;0.0065274999999999994;0.0065274999999999994;1;;;0;;
11078;68268221;2020-02-16;0.04622833333333334;0.0;5.0;0.009245666666666668;0.009245666666666668;1;;;0;;
11079;68268235;2020-02-16;0.0;0.0;4.0;0.0;0.0;0;;;0;;
11080;68268242;2020-02-16;0.0;0.0;4.0;0.0;0.0;0;;;0;;
11081;68268256;2020-02-16;0.013311666666666668;0.0;5.0;0.0026623333333333334;0.0026623333333333334;1;;;0;;
11082;68268263;2020-02-16;0.08656833333333334;0.0;5.0;0.017313666666666668;0.017313666666666668;1;;;0;;
11083;68268270;2020-02-16;0.11382333333333333;0.0;6.0;0.018970555555555556;0.018970555555555556;1;;;0;;
11084;68268284;2020-02-16;0.12945166666666666;0.0;9.0;0.014383518518518518;0.014383518518518518;1;;;0;;
11085;68268291;2020-02-16;0.10038166666666666;0.0;4.0;0.025095416666666665;0.025095416666666665;1;;;0;;
11086;68268305;2020-02-16;0.0;0.0;5.0;0.0;0.0;0;;;0;;
11087;68268312;2020-02-16;0.09169;0.0;6.0;0.015281666666666666;0.015281666666666666;1;;;0;;
11088;68268326;2020-02-16;0.09254833333333333;0.0;5.0;0.018509666666666667;0.018509666666666667;1;;;0;;
11089;68268333;2020-02-16;0.015001666666666668;0.0;6.0;0.002500277777777778;0.002500277777777778;1;;;0;;
11090;68268340;2020-02-16;0.021676666666666664;0.0;4.0;0.005419166666666666;0.005419166666666666;1;;;0;;
11091;68268354;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11092;68268361;2020-02-16;0.0;0.0;3.0;0.0;0.0;0;;;0;;
11093;68268375;2020-02-16;0.019893333333333332;0.0;4.0;0.004973333333333333;0.004973333333333333;1;;;0;;
11094;68268382;2020-02-16;0.20109;0.0;4.0;0.0502725;0.0502725;1;;;0;;
11095;68268403;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11096;68268410;2020-02-16;0.0;0.0;8.0;0.0;0.0;0;;;0;;
11097;68268424;2020-02-16;0.0;0.0;3.0;0.0;0.0;0;;;0;;
11098;68268431;2020-02-16;0.024426666666666666;0.0;3.0;0.008142222222222223;0.008142222222222223;1;;;0;;
11099;68268445;2020-02-16;0.028738333333333334;0.0;2.0;0.014369166666666667;0.014369166666666667;1;;;0;;
11100;68268452;2020-02-16;0.17199166666666665;0.0;2.0;0.08599583333333333;0.08599583333333333;1;;;0;;
11101;68268473;2020-02-16;0.0;0.0;1.0;0.0;0.0;0;;;0;;
11102;68268480;2020-02-16;0.024426666666666666;0.0;2.0;0.012213333333333333;0.012213333333333333;1;;;0;;
11103;68268494;2020-02-16;0.046145;0.0;2.0;0.0230725;0.0230725;1;;;0;;
11104;68268515;2020-02-16;0.06507833333333334;0.0;3.0;0.02169277777777778;0.02169277777777778;1;;;0;;
11105;68268522;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11106;68268536;2020-02-16;0.012751666666666668;0.0;4.0;0.003187916666666667;0.003187916666666667;1;;;0;;
11107;68268543;2020-02-16;0.0;0.0;4.0;0.0;0.0;0;;;0;;
11108;68268550;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11109;68268564;2020-02-16;0.13924166666666668;0.0;2.0;0.06962083333333334;0.06962083333333334;1;;;0;;
11110;68268571;2020-02-16;0.011055;0.0;1.0;0.011055;0.011055;1;;;0;;
11111;68268585;2020-02-16;0.062288333333333334;0.0;2.0;0.031144166666666667;0.031144166666666667;1;;;0;;
11112;68268592;2020-02-16;0.040841666666666665;0.0;2.0;0.020420833333333333;0.020420833333333333;1;;;0;;
11113;68268606;2020-02-16;0.07171499999999999;0.0;2.0;0.035857499999999994;0.035857499999999994;1;;;0;;
11114;68268613;2020-02-16;0.024426666666666666;0.0;2.0;0.012213333333333333;0.012213333333333333;1;;;0;;
11115;68268620;2020-02-16;0.009396666666666666;0.0;2.0;0.004698333333333333;0.004698333333333333;1;;;0;;
11116;68268634;2020-02-16;0.02359;0.0;2.0;0.011795;0.011795;1;;;0;;
11117;68268641;2020-02-16;0.04192166666666667;0.0;2.0;0.020960833333333335;0.020960833333333335;1;;;0;;
11118;68268655;2020-02-16;0.012751666666666668;0.0;2.0;0.006375833333333334;0.006375833333333334;1;;;0;;
11119;68268662;2020-02-16;0.0;0.0;1.0;0.0;0.0;0;;;0;;
11120;68268676;2020-02-16;0.03766333333333333;0.0;4.0;0.009415833333333333;0.009415833333333333;1;;;0;;
11121;68268683;2020-02-16;0.043894999999999997;0.0;1.0;0.043894999999999997;0.043894999999999997;1;;;0;;
11122;68268690;2020-02-16;0.125455;0.0;1.0;0.125455;0.125455;1;;;0;;
11123;68268704;2020-02-16;0.10517833333333333;0.0;1.0;0.10517833333333333;0.10517833333333333;1;;;0;;
11124;68268711;2020-02-16;0.0;0.0;1.0;0.0;0.0;0;;;0;;
11125;68268725;2020-02-16;0.31447;2.0;4.0;-1.17756321130625;0.0;0;;;0;;
11126;68268732;2020-02-16;0.19187;0.0;5.0;0.038374000000000005;0.038374000000000005;1;;;0;;
11127;68268746;2020-02-16;0.21000166666666667;0.0;6.0;0.035000277777777776;0.035000277777777776;1;;;0;;
11128;68268753;2020-02-16;0.11545333333333334;1.0;4.0;-1.0489014253444444;0.0;0;;;0;;
11129;68268760;2020-02-16;0.11190666666666665;0.0;4.0;0.027976666666666664;0.027976666666666664;1;;;0;;
11130;68268774;2020-02-16;0.2565;1.0;2.0;-1.1381980625;0.0;0;;;0;;
11131;68268781;2020-02-16;0.22299666666666665;0.0;2.0;0.11149833333333332;0.11149833333333332;1;;;0;;
11132;68268795;2020-02-16;0.14803833333333333;2.0;2.0;-1.8574405037006945;0.0;0;;;0;;
11133;68268802;2020-02-16;0.03382333333333334;0.0;3.0;0.011274444444444446;0.011274444444444446;1;;;0;;
11134;68268816;2020-02-16;0.062805;0.0;5.0;0.012561;0.012561;1;;;0;;
11135;68268823;2020-02-16;0.06038333333333334;0.0;5.0;0.012076666666666668;0.012076666666666668;1;;;0;;
11136;68268830;2020-02-16;0.07071166666666666;0.0;4.0;0.017677916666666665;0.017677916666666665;1;;;0;;
11137;68268844;2020-02-16;0.08128166666666665;0.0;4.0;0.020320416666666664;0.020320416666666664;1;;;0;;
11138;68268851;2020-02-16;0.03655666666666667;0.0;4.0;0.009139166666666667;0.009139166666666667;1;;;0;;
11139;68268865;2020-02-16;0.1074;0.0;3.0;0.0358;0.0358;1;;;0;;
11140;68268872;2020-02-16;0.12983166666666665;0.0;4.0;0.03245791666666666;0.03245791666666666;1;;;0;;
11141;68268886;2020-02-16;0.23292833333333332;0.0;5.0;0.046585666666666664;0.046585666666666664;1;;;0;;
11142;68268893;2020-02-16;0.09345500000000001;0.0;4.0;0.023363750000000003;0.023363750000000003;1;;;0;;
11143;68268900;2020-02-16;0.18309333333333333;0.0;6.0;0.030515555555555556;0.030515555555555556;1;;;0;;
11144;68268914;2020-02-16;0.8845300000000001;0.0;1.0;0.8845300000000001;0.8845300000000001;1;;;0;;
11145;68268921;2020-02-16;0.03298666666666667;0.0;2.0;0.016493333333333336;0.016493333333333336;1;;;0;;
11146;68268935;2020-02-16;0.053165;0.0;3.0;0.017721666666666667;0.017721666666666667;1;;;0;;
11147;68268942;2020-02-16;0.033688333333333334;0.0;2.0;0.016844166666666667;0.016844166666666667;1;;;0;;
11148;68268956;2020-02-16;0.13725333333333334;0.0;2.0;0.06862666666666667;0.06862666666666667;1;;;0;;
11149;68268963;2020-02-16;0.23970166666666667;0.0;2.0;0.11985083333333334;0.11985083333333334;1;;;0;;
11150;68268970;2020-02-16;0.06499833333333334;1.0;2.0;-1.218557029167361;0.0;0;;;0;;
11151;68268984;2020-02-16;0.007473333333333333;0.0;2.0;0.0037366666666666663;0.0037366666666666663;1;;;0;;
11152;68268991;2020-02-16;0.10052833333333333;1.0;2.0;-1.2022623197840279;0.0;0;;;0;;
11153;68269005;2020-02-16;0.1297;0.0;1.0;0.1297;0.1297;1;;;0;;
11154;68269012;2020-02-16;0.11512;0.0;2.0;0.05756;0.05756;1;;;0;;
11155;68269026;2020-02-16;0.012751666666666668;0.0;3.0;0.004250555555555556;0.004250555555555556;1;;;0;;
11156;68269033;2020-02-16;0.112225;0.0;2.0;0.0561125;0.0561125;1;;;0;;
11157;68269040;2020-02-16;0.16501666666666667;0.0;1.0;0.16501666666666667;0.16501666666666667;1;;;0;;
11158;68269054;2020-02-16;0.06376666666666667;0.0;2.0;0.03188333333333333;0.03188333333333333;1;;;0;;
11159;68269061;2020-02-16;0.9246216666666668;0.0;2.0;0.4623108333333334;0.4623108333333334;1;;;0;;
11160;68269075;2020-02-16;6.6752683333333325;7.0;1.0;-1.1054506553361116;0.0;0;;;0;;
11161;68269082;2020-02-16;0.058065000000000005;0.0;2.0;0.029032500000000003;0.029032500000000003;1;;;0;;
11162;68269096;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11163;68269103;2020-02-16;0.05041500000000001;0.0;2.0;0.025207500000000004;0.025207500000000004;1;;;0;;
11164;68269110;2020-02-16;0.09463833333333334;0.0;1.0;0.09463833333333334;0.09463833333333334;1;;;0;;
11165;68269124;2020-02-16;0.3435616666666667;0.0;2.0;0.17178083333333335;0.17178083333333335;1;;;0;;
11166;68269131;2020-02-16;0.8921683333333333;0.0;1.0;0.8921683333333333;0.8921683333333333;1;;;0;;
11167;68269145;2020-02-16;0.8561516666666665;1.0;10.0;-1.0002069234300277;0.0;0;;;0;;
11168;68269152;2020-02-16;0.5549033333333333;1.0;3.0;-1.0220123380753086;0.0;0;;;0;;
11169;68269166;2020-02-16;0.3994216666666666;0.0;4.0;0.09985541666666665;0.09985541666666665;1;;;0;;
11170;68269173;2020-02-16;0.13908166666666666;0.0;2.0;0.06954083333333333;0.06954083333333333;1;;;0;;
11171;68269180;2020-02-16;2.36114;3.0;1.0;-1.4081420996000003;0.0;0;;;0;;
11172;68269194;2020-02-16;0.28569666666666665;0.0;2.0;0.14284833333333333;0.14284833333333333;1;;;0;;
11173;68269201;2020-02-16;0.12586;0.0;2.0;0.06293;0.06293;1;;;0;;
11174;68269215;2020-02-16;0.18556333333333333;0.0;2.0;0.09278166666666667;0.09278166666666667;1;;;0;;
11175;68269222;2020-02-16;1.7187383333333335;0.0;2.0;0.8593691666666667;0.8593691666666667;1;;;0;;
11176;68269236;2020-02-16;0.20162500000000003;0.0;2.0;0.10081250000000001;0.10081250000000001;1;;;0;;
11177;68269243;2020-02-16;0.6400116666666666;0.0;1.0;0.6400116666666666;0.6400116666666666;1;;;0;;
11178;68269250;2020-02-16;1.9128883333333333;1.0;2.0;0.45644416666666665;0.45644416666666665;1;;;0;;
11179;68269264;2020-02-16;0.09105333333333333;0.0;5.0;0.018210666666666667;0.018210666666666667;1;;;0;;
11180;68269271;2020-02-16;0.14448333333333332;0.0;3.0;0.048161111111111106;0.048161111111111106;1;;;0;;
11181;68269285;2020-02-16;0.6054066666666668;2.0;1.0;-2.944890565377778;0.0;0;;;0;;
11182;68269292;2020-02-16;0.06486166666666666;0.0;4.0;0.016215416666666666;0.016215416666666666;1;;;0;;
11183;68269306;2020-02-16;0.27144833333333335;0.0;2.0;0.13572416666666667;0.13572416666666667;1;;;0;;
11184;68269313;2020-02-16;0.25943333333333335;0.0;2.0;0.12971666666666667;0.12971666666666667;1;;;0;;
11185;68269320;2020-02-16;0.6603366666666667;0.0;3.0;0.22011222222222224;0.22011222222222224;1;;;0;;
11186;68269334;2020-02-16;0.2245;0.0;5.0;0.0449;0.0449;1;;;0;;
11187;68269341;2020-02-16;0.9582050000000001;0.0;2.0;0.47910250000000004;0.47910250000000004;1;;;0;;
11188;68269355;2020-02-16;2.215186666666667;1.0;2.0;0.6075933333333334;0.6075933333333334;1;;;0;;
11189;68269362;2020-02-16;0.7040699999999999;0.0;1.0;0.7040699999999999;0.7040699999999999;1;;;0;;
11190;68269376;2020-02-16;3.69499;3.0;2.0;0.3474950000000001;0.3474950000000001;1;;;0;;
11191;68269383;2020-02-16;0.926275;0.0;1.0;0.926275;0.926275;1;;;0;;
11192;68269390;2020-02-16;5.077795;5.0;3.0;0.025931666666666686;0.025931666666666686;1;;;0;;
11193;68269404;2020-02-16;0.04722666666666667;0.0;3.0;0.015742222222222223;0.015742222222222223;1;;;0;;
11194;68269411;2020-02-16;0.08484166666666666;0.0;1.0;0.08484166666666666;0.08484166666666666;1;;;0;;
11195;68269425;2020-02-16;0.93596;0.0;2.0;0.46798;0.46798;1;;;0;;
11196;68269432;2020-02-16;0.0;1.0;1.0;-2.0;0.0;0;;;0;;
11197;68269446;2020-02-16;0.0;0.0;1.0;0.0;0.0;0;;;0;;
11198;68269453;2020-02-16;0.03539333333333333;0.0;1.0;0.03539333333333333;0.03539333333333333;1;;;0;;
11199;68269460;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11200;68269530;2020-02-16;0.2868316666666667;0.0;3.0;0.09561055555555557;0.09561055555555557;1;;;0;;
11201;68269684;2020-02-16;0.38920333333333335;4.0;12.0;-1.0905406428334106;0.0;0;;;0;;
11202;68269712;2020-02-16;3.2024799999999995;3.0;20.0;0.010123999999999977;0.010123999999999977;1;;;0;;
11203;68269726;2020-02-16;3.2734066666666664;5.0;13.0;-1.0176397901698881;0.0;0;;;0;;
11204;68270755;2020-02-16;0.7388566666666666;0.0;4.0;0.18471416666666665;0.18471416666666665;1;;;0;;
11205;68270825;2020-02-16;0.39684;3.0;11.0;-1.0560036527735537;0.0;0;;;0;;
11206;68270951;2020-02-16;1.296845;1.0;5.0;0.059369000000000005;0.059369000000000005;1;;;0;;
11207;68270972;2020-02-16;0.5232083333333334;0.0;5.0;0.10464166666666667;0.10464166666666667;1;;;0;;
11208;68271602;2020-02-16;0.30470166666666665;0.0;5.0;0.06094033333333333;0.06094033333333333;1;;;0;;
11209;68272036;2020-02-16;0.018934999999999997;0.0;1.0;0.018934999999999997;0.018934999999999997;1;;;0;;
11210;68272701;2020-02-16;0.16228666666666666;1.0;3.0;-1.0779737365382716;0.0;0;;;0;;
11211;68272855;2020-02-16;0.17059833333333332;0.0;3.0;0.05686611111111111;0.05686611111111111;1;;;0;;
11212;68273366;2020-02-16;0.25549;0.0;8.0;0.03193625;0.03193625;0;;0.0;0;;
11213;68273373;2020-02-16;0.014018333333333334;0.0;8.0;0.0017522916666666668;0.0017522916666666668;1;;;0;;
11214;68276733;2020-02-16;1.2081383333333333;0.0;2.0;0.6040691666666667;0.6040691666666667;1;;;0;;
11215;68277104;2020-02-16;0.17598833333333333;0.0;10.0;0.017598833333333334;0.017598833333333334;1;;;0;;
11216;68277125;2020-02-16;1.4051466666666668;0.0;8.0;0.17564333333333335;0.17564333333333335;1;;;0;;
11217;68280660;2020-02-16;0.22571333333333332;0.0;5.0;0.045142666666666664;0.045142666666666664;1;;;0;;
11218;68280695;2020-02-16;0.0;0.0;2.0;0.0;0.0;0;;;0;;
11219;68280702;2020-02-16;0.0;0.0;5.0;0.0;0.0;0;;;0;;
11220;68280730;2020-02-16;0.5076983333333334;1.0;6.0;-1.0067322480834104;0.0;0;;;0;;
11221;68280786;2020-02-16;0.098385;0.0;6.0;0.0163975;0.0163975;1;;;0;;
11222;68280856;2020-02-16;0.27289;2.0;5.0;-1.119316358084;0.0;0;;;0;;
11223;68280870;2020-02-16;0.12301833333333334;0.0;5.0;0.02460366666666667;0.02460366666666667;1;;;0;;
