;NUM_ART;variable;value;QTE_VTE;Standard_CPQ;score;score_cum;flag_alerte;flag_inv;flag_stk;score_cum_before;flag_inv_before;flag_inv_3weeks;flag_inv_1week;flag_stk_cpq;valueStockSuspect;flag_match_vekia
184;64003520;2020-02-16;0.023554999999999996;0.0;35.0;0.0006729999999999999;0.013714999999999998;1;;;0.013041999999999998;;;;;;
185;82007090;2020-02-16;0.011381666666666667;0.0;6.0;0.0018969444444444444;0.013953888888888887;1;;;0.012056944444444443;;;;;;
186;67911403;2020-02-16;0.0008607500000000001;0.0;1.0;0.0008607500000000001;0.014118333333333332;1;;;0.013257583333333331;;;;;;
187;82269815;2020-02-16;0.3904716666666666;0.0;7.0;0.05578166666666666;0.01425238095238092;1;;;-0.04152928571428574;;;;;;
188;70632093;2020-02-16;0.0014316666666666668;0.0;2.0;0.0007158333333333334;0.014600833333333344;1;;;0.01388500000000001;;;;;;
189;82140352;2020-02-16;0.014096666666666665;0.0;18.0;0.000783148148148148;0.014672685185185183;1;;;0.013889537037037035;;;;;;
190;70207312;2020-02-16;0.0;0.0;3.0;0.0;0.01484166666666666;1;;;0.01484166666666666;;;;;;
191;63774466;2020-02-16;0.005333333333333333;0.0;5.0;0.0010666666666666667;0.01492433333333334;1;;;0.013857666666666673;;;;;;
192;81886114;2020-02-16;0.005353333333333332;0.0;6.0;0.0008922222222222221;0.01500111111111111;1;;;0.014108888888888888;;;;;;
193;68541781;2020-02-16;0.003486666666666666;0.0;4.0;0.0008716666666666665;0.015064999999999992;1;;;0.014193333333333325;;;;;;
194;69675781;2020-02-16;0.0026233333333333334;0.0;3.0;0.0008744444444444445;0.015142222222222229;1;;;0.014267777777777784;;;;;;
195;62894300;2020-02-16;0.0008116666666666667;0.0;1.0;0.0008116666666666667;0.015464999999999996;1;;;0.014653333333333329;;;;;;
196;54450942;2020-02-16;0.0;0.0;1.0;0.0;0.015606666666666666;1;;;0.015606666666666666;;;;;;
197;65985612;2020-02-16;0.0;0.0;2.0;0.0;0.015606666666666666;1;;;0.015606666666666666;;;;;;
198;54451264;2020-02-16;0.0;0.0;1.0;0.0;0.015606666666666666;1;;;0.015606666666666666;;;;;;
199;54451236;2020-02-16;0.0;0.0;1.0;0.0;0.015606666666666666;1;;;0.015606666666666666;;;;;;
200;80170970;2020-02-16;0.0;0.0;3.0;0.0;0.01568388888888889;1;;;0.01568388888888889;;;;;;
201;65966026;2020-02-16;0.25177;0.0;19.0;0.013251052631578946;0.0158717543859649;1;;;0.002620701754385956;;;;;;
202;82091664;2020-02-16;0.0;0.0;1.0;0.0;0.016030000000000006;1;;;0.016030000000000006;;;;;;
203;10327450;2020-02-16;0.0;0.0;1.0;0.0;0.016030000000000006;1;;;0.016030000000000006;;;;;;
204;69198724;2020-02-16;0.0;0.0;2.0;0.0;0.016032499999999998;1;;;0.016032499999999998;;;;;;
205;62175400;2020-02-16;0.0;0.0;2.0;0.0;0.016032499999999998;1;;;0.016032499999999998;;;;;;
206;70575876;2020-02-16;0.22740833333333332;0.0;7.0;0.03248690476190476;0.016049523809523805;1;;;-0.016437380952380953;;;;;;
207;80036831;2020-02-16;0.00026833333333333337;0.0;2.0;0.00013416666666666668;0.016162500000000014;1;;;0.016028333333333346;;;;;;
208;73402861;2020-02-16;0.0;0.0;1.0;0.0;0.016186666666666658;1;;;0.016186666666666658;;;;;;
209;68515566;2020-02-16;0.0;0.0;4.0;0.0;0.016447500000000004;1;;;0.016447500000000004;;;;;;
210;68398344;2020-02-16;0.0;0.0;2.0;0.0;0.01658833333333333;1;;;0.01658833333333333;;;;;;
211;67215862;2020-02-16;0.0;0.0;3.0;0.0;0.016632777777777774;1;;;0.016632777777777774;;;;;;
212;64854160;2020-02-16;0.004738333333333333;0.0;5.0;0.0009476666666666666;0.016767666666666663;1;;;0.015819999999999997;;;;;;
213;68241544;2020-02-16;0.003371666666666667;0.0;4.0;0.0008429166666666667;0.017227083333333323;1;;;0.016384166666666658;;;;;;
214;81963280;2020-02-16;0.002166666666666667;0.0;4.0;0.0005416666666666668;0.01725666666666667;1;;;0.016715000000000004;;;;;;
215;80129853;2020-02-16;0.15276;0.0;4.0;0.03819;0.017795416666666525;1;;;-0.020394583333333476;;;;;;
216;68749576;2020-02-16;0.0037949999999999998;0.0;6.0;0.0006324999999999999;0.01782472222222222;1;;;0.01719222222222222;;;;;;
217;68473300;2020-02-16;0.0010283333333333334;0.0;2.0;0.0005141666666666667;0.01783333333333334;1;;;0.017319166666666674;;;;;;
218;70700371;2020-02-16;0.0;0.0;24.0;0.0;0.017846180555555556;1;;;0.017846180555555556;;;;;;
219;73637515;2020-02-16;0.007843333333333334;0.0;7.0;0.0011204761904761906;0.017881190476190467;1;;;0.016760714285714278;;;;;;
220;70280735;2020-02-16;0.00285;0.0;4.0;0.0007125;0.017935;1;;;0.017222499999999998;;;;;;
221;60439645;2020-02-16;0.004668333333333334;0.0;5.0;0.0009336666666666668;0.017958666666666664;1;;;0.017025;;;;;;
222;80045693;2020-02-16;0.0;0.0;2.0;0.0;0.018170833333333344;1;;;0.018170833333333344;;;;;;
